"","Local.Variable.Importance.Pop","Local.Variable.Importance.RoadLen","Local.Variable.Importance.DFireStn","Local.Variable.Importance.DPark","Local.Variable.Importance.DDispatch","Local.Variable.Importance.DWeather","Local.Variable.Importance.WindSpdZ","Local.Variable.Importance.WindSpdM","Local.Variable.Importance.PEI","Local.Variable.Importance.SoilMoi","Local.Variable.Importance.PWater","Local.Variable.Importance.PDvlpd","Local.Variable.Importance.PBarren","Local.Variable.Importance.PForest","Local.Variable.Importance.PGrass","Local.Variable.Importance.PAgri","Local.Variable.Importance.PWetland","Local.Variable.Importance.DReservoir","Local.Variable.Importance.Elevation","Local.Variable.Importance.DSea"
"1",0.537690174386808,0.288222287180254,0.369422134030801,0.307409094606664,0.519591158255261,1.33761555426335,0.532694222030148,0.45335422341284,0.731342733747791,0.374378978714261,0.361129803116297,0.675218238424631,1.18169470105694,0.154413766629527,0.718544533571534,0.565859803613778,0.98036660794572,0.395858872190658,0.431344358329224,0.811804194879631
"2",0.608527337249036,0.415327886799914,0.503176226702037,0.316755986101124,0.493533873377936,0.859993547345794,0.664268739766129,0.283836388070358,0.572305342569713,0.539398927506612,0.203424503860102,0.575302813281852,1.22945265458045,0.161762702573715,0.456087580149825,0.750577261322297,0.929214054348491,0.446601778091791,0.376396047920327,0.630293477424884
"3",0.443396598869857,0.334282379437403,0.419792762889669,0.376689839684343,0.667258594640532,0.856165695500288,0.51499931335336,0.231476009621562,1.06819530104196,0.263760777730542,0.290710788957117,0.376772417822499,1.43508114743251,0.157845808814694,0.645045633282483,0.215976693096149,0.989511914022661,0.418273257204246,0.268219132035296,0.571918952518402
"4",0.466328121107295,0.2813741204102,0.570034313234042,0.400468654416229,0.845080479482301,0.963326860660918,0.871087735065534,0.214148375303516,0.695267102223601,0.421714150278613,0.390917859807068,0.353363061924024,1.00622363183177,0.199960051615972,0.273900812357548,0.313358057231758,0.918877081177414,0.673543960423394,0.514230595200568,0.54296634863483
"5",0.367397009787984,0.609241083815015,0.545550245645618,0.276031020671757,0.397142236260461,1.34506265827897,0.923331228127696,0.32205959338935,0.621245788837929,0.561446031372962,0.509269949943268,0.303248978500716,1.56440428622432,0.153988890110807,0.795769433064612,0.293957246010308,1.01392482137897,0.238739237363089,0.534224977880714,0.330578082254462
"6",0.252991848178039,0.249324292403577,0.373535418232442,0.319443522756621,0.550987810231562,1.4303945269748,0.908014081224718,0.443839098910435,1.15969707449234,0.506209275830937,0.488663030063237,0.39533792512183,0.466567858130184,0.166195033989624,0.720863790920692,0.349872099647563,0.965205084640114,0.29779836137642,1.0167965370794,0.412185343389899
"7",0.473056634204454,0.437855429624446,0.444628098047218,0.2420521153004,0.292768975049507,0.709248218930016,0.705039212456686,0.38120719273581,0.820925049762699,0.419788539459934,0.454250711601824,0.351648660646575,1.16170136308826,0.122672465290874,0.384191071571479,0.504606852098652,1.2444380661753,0.502042463998918,0.796821261361967,0.670129626271383
"8",0.618270086089533,0.491879804618182,0.575176703659849,0.494378475877752,0.603979564847888,1.22855634970684,0.616511629828699,0.317558661154268,0.937723303070456,0.438459661098665,0.398846155869762,0.34578615414067,0.996749283214615,0.121125957490049,0.445832673819991,0.799554779309993,0.577473624010978,0.289162205819307,0.813026347413165,0.698129275458326
"9",1.75146541107175,2.06024129055283,1.4946918553913,1.43030375252733,2.12449811309645,1.30669488650815,0.606430439150708,1.0120168789579,1.59502201580475,0.760909655104687,0.121490440286156,1.49265719518904,0.232316856036876,1.00459598054008,1.03516639783826,1.29083193550261,0.288499976787222,1.2130816509509,0.616812451000305,1.19290559169993
"10",2.08574336466528,1.63938278790727,1.86686295367625,0.950433184536785,1.49814505684137,1.84592880122679,0.852518592182271,0.976920073241639,1.87272033196789,0.858883164363339,0.126842279777199,1.36910398504359,0.202280153908173,0.69422332924489,1.32063615937095,1.9026589140556,0.23758672040474,1.2584827356693,0.740912877582454,1.24084502980476
"11",1.52545404850315,1.87819932581493,1.73373255865037,0.771053819636865,0.596304283169705,1.09212040159488,0.812065114912763,0.786801506794877,1.97663268535642,0.942906016062412,0.146902875088539,1.3903423867899,0.334487228601178,0.64219556772281,1.01155000376546,1.10433862248655,0.136989405187986,1.08558036957279,1.35998839675237,1.11122324963499
"12",0.792465851026463,1.47356193769689,1.76166476363602,0.651826645001683,1.03422861668205,1.57793468364837,0.26661946608207,0.739523995516187,1.45044954307507,0.818420841216563,0.112827252384948,1.09224045455278,0.51418142049763,0.318988573548513,0.74352996974507,0.80754752353415,0.11102627791837,1.140862679383,0.755267589224129,1.12584828066007
"13",0.936002425614003,1.16304453468122,0.971324300675072,0.498593673277475,0.882925491981478,1.07307285417516,0.336634905834862,0.269780267971966,0.792414601056562,0.610008705112732,0.110207369934451,0.75738155700577,0.111490622983776,0.269263290192367,0.647668286096296,0.759699000683077,0.331384447743452,0.730964638753571,1.08251267457882,0.747408174976338
"14",0.857873985405386,0.760357200896508,1.64959721614307,0.337687779510431,0.761413355464825,0.816699134550072,0.480262370337231,0.227611988660059,0.343217584007217,0.428011940787539,0.250368802280541,1.36574418697141,0.295106781398799,0.135257860263855,0.241625702486064,0.579004556543904,0.231458337715701,0.382709452246161,0.902266325695268,0.729037771159419
"15",0.457610407931681,0.48752345182303,0.722836721540469,0.233142564224173,0.644906200377475,0.681897019112519,0.830158072262792,0.243308300375911,0.519166114583357,0.337159498291909,0.147761116608425,0.800894300906452,0.856839306702919,0.134959466770586,0.213506674106576,0.407111160596789,0.352121353221602,0.321458800708944,0.695849003286288,0.568028514549678
"16",0.556483379280515,0.376643420879495,0.517158310130116,0.199331216356223,0.528536102533453,0.584036765016562,0.285656710357234,0.347732569333771,0.93642198149019,0.345344556664271,0.227314560509663,0.412921759082848,0.992117772112185,0.127180532631433,0.419023940983784,0.400118447166594,0.680264071168546,0.367393958091221,0.366726705188343,0.42283321077503
"17",0.41389300624421,0.540731946821964,0.358482066559371,0.364516138219068,0.372484957429627,1.15111846072463,0.611744495253822,0.261884353032053,0.867503264539242,0.435063980361925,0.262557634486597,0.226551248763855,1.13128057541578,0.148993438674915,0.465238022469892,0.498784902261686,1.26593510281217,0.520879667957462,0.618047870823202,0.450281599555927
"18",0.356231915728172,0.553251979868068,0.328775276650463,0.260193707799485,0.689154527061778,0.788187677051518,1.04859485204709,0.433428963514048,0.525154008704089,0.459796771459116,0.282945342958819,0.256536526412268,0.831141001477929,0.121747710620072,0.535265452973882,0.533405504479844,1.01689800324253,0.389663031461804,0.590056728191141,0.442245863647475
"19",0.507213889815079,0.349928114559583,0.668394468505316,0.25075944733118,0.422799449005594,1.10111223664417,1.05938497476534,0.316377941832018,1.11782523521768,0.397413485704943,0.316437727577811,0.262766956877331,1.04719775540804,0.239405116968359,0.560581768642477,0.351838344420418,0.87624961698398,0.325964409307069,0.801955988122921,0.53484442385684
"20",0.307846703667655,0.238676211293914,0.56791954818744,0.409145685566113,0.262980867871824,1.36539577782339,0.653301763129491,0.334665696602486,0.985471862325557,0.423188198242136,0.34064465218122,0.295879861040743,0.798669043493676,0.170862740336227,0.372100726194575,0.83435856764851,1.37502389759844,0.594013435889987,0.697651307690403,0.385521646422762
"21",0.786883478066181,0.457893705255976,0.888534402056882,0.33259734916713,0.32977661795178,0.950448984046434,0.992775146264276,0.373284778773898,0.907822529117416,0.444152006923401,0.376410311671777,0.377670782800718,1.10683166981363,0.141146940805016,0.696456999585664,0.559551368471226,0.767525501266563,0.608007964542906,0.455094282872743,0.542340596802362
"22",0.453217767147315,0.346300998672479,0.554122813850762,0.31861814295912,0.505905787082553,1.09703267142776,1.16613787584999,0.587611590123424,0.935455429716359,0.39134535687619,0.332919155856667,0.728812684521544,0.929331951215736,0.149160452774553,0.479943740887295,0.711977609594697,0.592303360425156,0.521004921364698,0.48966220890145,1.19827943287166
"23",1.90379794521576,2.28802054915576,2.09040620404701,1.38229876424924,0.99696061522678,1.51173862398668,1.16110080297717,0.725831655734308,1.51447815195506,1.10239397221306,0.0819655152052735,1.37345293486374,0.243529352982047,1.3274706183836,0.849969842381544,1.18617924147361,0.13127408317641,1.28705310622225,1.15124490377613,1.28740594899338
"24",1.73168632908505,1.37254133334978,1.54543398023518,1.4388883974854,1.23892114270476,1.26545901402434,0.834890540369547,1.16961023463707,2.15976385892404,1.41961304531554,0.110324247933049,1.45589576924493,0.337804121912348,1.4723547142356,0.901388193420699,1.10218038974042,0.126547021262367,1.33356736876366,1.55179894043199,1.12403197700201
"25",1.41458776745024,1.68506847005537,1.89258440200055,1.2370964194286,1.28103575468402,1.29343163653665,0.912989593772825,1.24033946548718,1.69421488236957,1.15248771222613,0.14166823243359,1.29539906995374,0.226064794132382,0.459637720473365,0.929613457170807,0.983411275188912,0.242981991131678,1.49541906188754,1.21301834571034,1.317712541821
"26",1.59316880881317,1.41273095287732,1.12163254165772,1.35157069512973,1.66041150190545,1.61261877227648,0.564552693721684,1.06670922679426,2.22455352495636,0.810618145525027,0.198508255858071,1.06712457579455,0.302490499696604,0.805187071660087,0.906091394670653,1.26390251997456,0.192566911379495,1.31355080544677,0.938368170321656,0.977087667767919
"27",1.07517784325598,0.973396443038942,1.42858657562303,1.18513787147536,1.50320775929891,1.7495992780146,0.407932356499773,1.0360122423743,1.09589870368768,0.640030952163946,0.202106779345066,1.70203275858663,0.295964612053877,0.451001820061966,0.619444597258781,0.720987462772622,0.141772832393602,1.17844349319206,0.92880794019937,1.80655974908119
"28",0.962512993543181,1.09818222809848,1.73738750132379,0.791467707600198,0.752288094986263,1.70859813342312,0.451716545076578,0.688725529120735,1.27974885755245,0.847414955785399,0.184395336069763,1.41461088777541,0.259473349461344,0.337306557745175,0.692056220457529,0.799904639675847,0.225462874850701,0.807878411293189,1.44581899085116,1.15626384539349
"29",0.567503132119275,1.05399555392892,0.815450967022009,0.395388320469873,0.568567152289769,1.26148292665204,0.290500732719208,0.291670374712926,0.287805180576055,0.497521835048674,0.109746243689511,1.02052408265605,0.115815232994892,0.245456449274908,0.444466693595702,0.767170599330457,0.143603247957398,0.465578321061988,1.10115111561428,0.897820828011657
"30",0.360874827843688,0.546757424715686,1.62331827595217,0.276439197918164,0.659003170552262,1.05033853850997,0.230515655077457,0.149700513008515,0.398400917140572,0.350178292128093,0.196896776194247,0.46663139737938,0.150684557549464,0.161428363669975,0.34038500163311,0.522790233898107,0.209795727149977,0.279059250386077,0.914894296577748,0.773361437608658
"31",0.356150890767718,0.485842214815977,0.458282655319624,0.305412519560729,0.614605440295617,0.663201277799315,0.419043483010194,0.128345548235567,0.63171774837162,0.329615831904988,0.133954530371845,0.400624253865267,0.622215641557362,0.121923138859895,0.0924502950815581,0.309080346834995,0.255959787252385,0.201279933032688,0.7168029450221,0.582102307837827
"32",0.325218208495756,0.444939206688001,0.300295329159699,0.351903169051968,0.50109256020587,1.16146801547485,0.442398358030644,0.224543228881496,1.04289261801912,0.422447860072437,0.0878859775113722,0.268962089397697,0.954943383991096,0.144409891854921,0.381053249822994,0.332064899193717,0.906180446730636,0.204506590447398,0.409241440069187,0.509780894599558
"33",0.317853458875983,0.214678040580419,0.650669900276468,0.349603186781634,0.462686758881366,0.668649329808926,0.655659753538453,0.243443818411867,0.912114605432184,0.438622861436083,0.379925640218119,0.547707981889424,1.30400253718811,0.105434653476836,0.289457783796869,0.299812745856296,1.16090352874156,0.44532489517284,0.361570432966143,0.364598598122165
"34",0.691296533579895,0.537708763244627,0.483998015102925,0.308106704729964,0.439645938224155,0.912990612918033,0.712164476042195,0.306508684987673,0.833681800295263,0.388026569366661,0.279555275468842,0.216508379692925,0.998439894147558,0.170547231105019,0.659511118864104,0.589350315663154,0.992756931694798,0.222194772436846,0.571216954351946,0.618873129536523
"35",0.635134336414567,0.462575638338703,0.74360614402075,0.308235283794023,0.488405493412663,1.03600664247425,0.88825676422098,0.441326991355862,0.697350294042636,0.444650946700591,0.246082481076509,0.297600861665293,0.938840537223272,0.189377346705816,0.382512608384346,0.479841448032958,1.27408447572593,0.365869342246168,0.277641201144499,0.671173123483149
"36",0.251577275555438,0.307945598414893,0.497690873279838,0.306793766800122,0.594078313681347,0.958992132864201,0.946283305309851,0.181188136622154,1.20874983437613,0.511838757734274,0.146327436988059,0.378517609686343,1.14463680695992,0.195295541429504,0.283507590245347,0.506205905070933,0.827678400512953,0.610877609210761,0.437410664444917,0.684847983123026
"37",0.672661965739503,0.570540195784959,0.605215961388144,0.587535842351982,0.716257440652942,1.15030125606716,0.780598821520958,0.46472715335352,0.534231532566381,0.411261603443736,0.413121066273108,0.313915173638046,0.736605565490545,0.170494437880237,0.853469469100694,0.372453316642067,0.932081804571639,0.468279384785455,0.361419613740395,0.643911076912168
"38",1.07347713503258,0.9455973580366,1.3721102256538,1.30556323211373,0.908173254756989,0.901239540189086,0.595238415138536,0.848893088687058,1.09590603106773,0.851897883767617,0.0497256467130202,0.95796213805584,0.270392108495783,0.918627490264369,0.690054816194053,0.48379809658859,0.236679813490196,1.27968504792446,0.868318129100433,0.95158853546004
"39",1.43127312438492,1.0641470235119,1.47069400821856,1.60087885162203,1.2826393197001,1.19947341630134,0.921222409254435,0.966194779230076,1.65916712036074,1.12767236945954,0.122779795862034,1.07324050339133,0.233570461373677,1.2798363521359,0.89201468107952,1.02278000875805,0.197894725324817,1.0824856357588,0.808936179772356,0.710894142843389
"40",1.28077827663629,1.56689554426569,1.85607824727598,1.71811502694589,1.03642825014539,1.11562355505295,0.831983068948131,1.11166466365266,1.56882838260741,1.2251357614062,0.140064434584719,1.51910376752501,0.218070714333296,1.16894213851165,0.880514196320794,1.06160745146765,0.175221100756704,1.16165598808485,0.948230269177915,1.1478839522837
"41",1.36810450436622,1.83842479060925,1.30250552078701,1.9152756823012,1.16493930383707,1.22707747413283,1.21670575312138,1.03355304612701,1.24402168736066,1.12086445405577,0.0919727334591012,1.45315996174956,0.250451123985603,0.867092703494229,0.809894761597293,1.25440132585152,0.217697228773126,1.00345232679409,0.96642814350986,1.24433444874528
"42",1.29054200313531,1.76518639786412,2.0391869350082,1.1155692350167,1.9103333275419,1.32864006528625,0.607145563727635,1.2760212836217,1.88820979475833,0.874013655496612,0.085615130559057,1.41457671803145,0.293306679506316,0.471305948357315,0.903335495230851,1.20419006343923,0.184199665786909,1.26054935511285,0.831824757479966,1.71814938984583
"43",1.32931506779991,1.67492373115983,1.64639762143688,1.23406828240164,1.57146299798794,1.52130544580732,0.556195159199349,0.930997235095418,1.44526705294077,1.39290929971275,0.118864064587921,1.09099637325292,0.174796703349658,0.476771042127835,0.572990840346411,1.59087518904611,0.190340013251071,1.25732597937887,0.865627892957367,1.54622463641639
"44",1.49673964552585,1.26300586494992,1.27616112237297,0.704295172239036,1.05339128649749,1.19240894724486,0.583330875462182,0.846948027358182,1.25473927826926,0.621759989125153,0.0957701495165364,1.10160204599527,0.113938352991472,0.44557024493005,0.469745887198919,0.852556200168654,0.16357871012186,0.690221736516795,0.973010294053826,1.35872255467653
"45",1.04895437968576,1.12673037726983,1.30413762686307,0.564207144271361,0.66662215297047,1.25098463115263,0.319517735805306,0.767438067782156,1.0242856491142,0.682543296868242,0.190589045627647,1.09117463004449,0.129996240084904,0.428082422019893,0.790108210756921,0.730951810564524,0.181428386240469,0.693895573210035,0.659231582770431,0.507083078290801
"46",0.456331431372754,0.966064527814781,1.34243341989344,0.588508238726108,1.24146064327694,0.899685132097209,0.283247607556169,0.411352873863463,0.636206559269891,0.414603373803235,0.066725507307676,0.513771924031231,0.109467780299869,0.263016723989969,0.39092130952161,0.549889006345579,0.126063564736813,0.376567407246496,1.00746846384118,0.576907613191619
"47",0.352321108779373,0.621247737020561,0.473096952024595,0.367276256991592,0.708558605908306,0.714323188944383,0.316830844835584,0.270067774723643,0.422348278652899,0.331952490011793,0.238484315709896,0.827968413963132,0.257890917474542,0.140260770728065,0.279345724771085,0.442248698292286,0.288703933527877,0.261783143423403,1.06243259242881,0.479871454918666
"48",0.368586066293044,0.347102277946267,0.297798035062524,0.323619332615784,0.411919681832649,0.66503772808301,0.74051914604841,0.114681324012763,0.538742751918411,0.437541753782058,0.0807806608690234,0.684287377153595,0.521629155632543,0.177649680457205,0.187120412742641,0.0930253948024822,0.374692465754811,0.16961168744791,0.472317364709357,0.43230881907632
"49",0.292378420739226,0.291611144417673,0.320950412956348,0.282523336153326,0.187545647190385,0.623851560615516,0.514248396045656,0.37413971621216,0.638747906358936,0.287838427001766,0.111065011109518,0.206766639641889,1.13655849388882,0.167728937518968,0.280457815486443,0.305441631022071,0.789015428755902,0.172947762200816,0.370188825623417,0.365095784009903
"50",0.491466880446848,0.349196140920704,0.398376499843196,0.578214240390802,0.692678606585107,1.19786770667554,0.26107132727732,0.396796156303622,1.06142094480822,0.431808344947149,0.813002131937759,0.22032448795578,0.860057152578825,0.227898616298023,0.414396913481289,0.216684569738961,0.303912088694576,0.394423157747154,0.344101392636955,0.424816649717551
"51",0.1696812062293,0.827605647311793,0.435953052017283,0.409344489239926,0.484549825295823,1.24470446700724,0.745965568130154,0.190604631691992,0.94971496812317,0.246765713632461,0.444137118732582,0.309151308217025,1.21490626928124,0.189312804744669,0.490956951875525,0.61027712433171,0.6998335959378,0.452362043972585,0.651772633706068,0.497341254893883
"52",0.389922735896746,0.516268610121013,0.309661388236208,0.364555930153027,0.489706696748894,1.02961014779395,0.834342761731675,0.320959302219156,0.674961580373964,0.401956183539242,0.29248587786121,0.273919507464368,1.0537500572151,0.268704176131531,0.659032111845492,0.334628166811528,0.853539322874108,0.358257519436407,0.584951650257652,0.468429316737292
"53",0.421799442130018,0.420057303426876,0.419809129585622,0.341847465178996,0.46590114814918,0.983703403231824,1.07314402304766,0.475537812954485,0.807275191338055,0.384700229058868,0.357031952778025,0.548495631583378,1.20792186022599,0.151807566047722,0.974271269704131,0.444318917871168,0.577238064056395,0.492377633937793,0.793396791232947,0.314126167401255
"54",0.539012312934218,0.625029177979046,0.435490476819359,0.342939629052599,0.264571364329468,1.30109152620616,0.705807687543985,0.422414993467824,0.960675545917077,0.419838586633572,0.286770113465338,0.230447710119505,1.19236990606497,0.172719752109821,0.568536663984885,0.540601638918369,1.02482724121054,0.521318820507821,0.397991612607437,0.456154494193609
